|6.6.6
primRef_quadrant5_1.tab                                                                             
           2
T(K)    
   2766.6999999999998     
   31.623076923076926     
          40
P(bar)  
   466667.00000000000     
   11965.820512820514     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  3778.64        562394.       0.185173E+011   4759.55       0.414444E+007  0.168174E+007
  3810.26        562394.       0.187005E+011   4756.34       0.413821E+007  0.167474E+007
  3841.88        562394.       0.188836E+011   4753.12       0.413202E+007  0.166773E+007
  3873.51        562394.       0.190666E+011   4749.91       0.412583E+007  0.166070E+007
  3905.13        562394.       0.192496E+011   4746.68       0.411963E+007  0.165365E+007
  3936.75        562394.       0.194326E+011   4743.46       0.411345E+007  0.164659E+007
  3968.38        562394.       0.196154E+011   4740.23       0.410726E+007  0.163951E+007
  4000.00        562394.       0.197982E+011   4736.99       0.410008E+007  0.163241E+007
  2766.70        574359.       0.138081E+011   4873.35       0.437786E+007  0.191806E+007
  2798.32        574359.       0.139920E+011   4870.37       0.437226E+007  0.191128E+007
  2829.95        574359.       0.141759E+011   4867.39       0.436665E+007  0.190449E+007
  2861.57        574359.       0.143597E+011   4864.40       0.436104E+007  0.189769E+007
  2893.19        574359.       0.145435E+011   4861.40       0.435548E+007  0.189088E+007
  2924.82        574359.       0.147273E+011   4858.40       0.434981E+007  0.188406E+007
  2956.44        574359.       0.149110E+011   4855.39       0.434418E+007  0.187724E+007
  2988.06        574359.       0.150947E+011   4852.38       0.433855E+007  0.187040E+007
  3019.68        574359.       0.152784E+011   4849.36       0.433291E+007  0.186355E+007
  3051.31        574359.       0.154621E+011   4846.34       0.432726E+007  0.185670E+007
  3082.93        574359.       0.156457E+011   4843.31       0.432161E+007  0.184983E+007
  3114.55        574359.       0.158293E+011   4840.27       0.431595E+007  0.184296E+007
  3146.18        574359.       0.160128E+011   4837.23       0.431029E+007  0.183607E+007
  3177.80        574359.       0.161964E+011   4834.19       0.430462E+007  0.182918E+007
  3209.42        574359.       0.163798E+011   4831.14       0.429895E+007  0.182227E+007
  3241.05        574359.       0.165633E+011   4828.08       0.429291E+007  0.181536E+007
  3272.67        574359.       0.167467E+011   4825.02       0.428757E+007  0.180843E+007
  3304.29        574359.       0.169301E+011   4821.96       0.428188E+007  0.180150E+007
  3335.92        574359.       0.171134E+011   4818.88       0.427618E+007  0.179456E+007
  3367.54        574359.       0.172967E+011   4815.80       0.427047E+007  0.178760E+007
  3399.16        574359.       0.174800E+011   4812.72       0.426476E+007  0.178064E+007
  3430.78        574359.       0.176632E+011   4809.63       0.425903E+007  0.177367E+007
  3462.41        574359.       0.178464E+011   4806.54       0.425331E+007  0.176668E+007
  3494.03        574359.       0.180299E+011   4803.40       0.424723E+007  0.175985E+007
  3525.65        574359.       0.182134E+011   4800.24       0.424100E+007  0.175307E+007
  3557.28        574359.       0.183969E+011   4797.07       0.423477E+007  0.174628E+007
  3588.90        574359.       0.185804E+011   4793.91       0.422855E+007  0.173947E+007
  3620.52        574359.       0.187637E+011   4790.74       0.422233E+007  0.173264E+007
  3652.15        574359.       0.189470E+011   4787.57       0.421612E+007  0.172579E+007
  3683.77        574359.       0.191302E+011   4784.39       0.420991E+007  0.171892E+007
  3715.39        574359.       0.193133E+011   4781.22       0.420371E+007  0.171203E+007
  3747.02        574359.       0.194964E+011   4778.04       0.419752E+007  0.170513E+007
  3778.64        574359.       0.196794E+011   4774.86       0.419132E+007  0.169820E+007
  3810.26        574359.       0.198623E+011   4771.67       0.418513E+007  0.169127E+007
  3841.88        574359.       0.200452E+011   4768.49       0.417895E+007  0.168431E+007
  3873.51        574359.       0.202280E+011   4765.29       0.417278E+007  0.167733E+007
  3905.13        574359.       0.204107E+011   4762.10       0.416659E+007  0.167034E+007
  3936.75        574359.       0.205934E+011   4758.90       0.416041E+007  0.166333E+007
  3968.38        574359.       0.207760E+011   4755.70       0.415424E+007  0.165631E+007
  4000.00        574359.       0.209585E+011   4752.49       0.414807E+007  0.164927E+007
  2766.70        586325.       0.149831E+011   4887.61       0.442288E+007  0.193362E+007
  2798.32        586325.       0.151668E+011   4884.65       0.441730E+007  0.192687E+007
  2829.95        586325.       0.153504E+011   4881.69       0.441172E+007  0.192011E+007
  2861.57        586325.       0.155339E+011   4878.72       0.440614E+007  0.191334E+007
  2893.19        586325.       0.157175E+011   4875.75       0.440055E+007  0.190657E+007
  2924.82        586325.       0.159010E+011   4872.77       0.439495E+007  0.189978E+007
  2956.44        586325.       0.160845E+011   4869.79       0.438935E+007  0.189299E+007
  2988.06        586325.       0.162680E+011   4866.80       0.438374E+007  0.188618E+007
  3019.68        586325.       0.164514E+011   4863.80       0.437812E+007  0.187937E+007
  3051.31        586325.       0.166348E+011   4860.81       0.437250E+007  0.187255E+007
  3082.93        586325.       0.168182E+011   4857.80       0.436687E+007  0.186571E+007
  3114.55        586325.       0.170015E+011   4854.79       0.436139E+007  0.185887E+007
  3146.18        586325.       0.171848E+011   4851.78       0.435560E+007  0.185202E+007
  3177.80        586325.       0.173681E+011   4848.76       0.434995E+007  0.184516E+007
  3209.42        586325.       0.175513E+011   4845.73       0.434430E+007  0.183829E+007
  3241.05        586325.       0.177345E+011   4842.70       0.433864E+007  0.183141E+007
  3272.67        586325.       0.179176E+011   4839.67       0.433298E+007  0.182452E+007
  3304.29        586325.       0.181007E+011   4836.63       0.432731E+007  0.181762E+007
  3335.92        586325.       0.182838E+011   4833.58       0.432163E+007  0.181071E+007
  3367.54        586325.       0.184668E+011   4830.53       0.431595E+007  0.180380E+007
  3399.16        586325.       0.186498E+011   4827.47       0.431026E+007  0.179687E+007
  3430.78        586325.       0.188328E+011   4824.41       0.430457E+007  0.178993E+007
  3462.41        586325.       0.190157E+011   4821.34       0.429887E+007  0.178298E+007
  3494.03        586325.       0.191986E+011   4818.26       0.429316E+007  0.177602E+007
  3525.65        586325.       0.193814E+011   4815.18       0.428745E+007  0.176906E+007
  3557.28        586325.       0.195644E+011   4812.07       0.428149E+007  0.176219E+007
  3588.90        586325.       0.197477E+011   4808.93       0.427527E+007  0.175544E+007
  3620.52        586325.       0.199308E+011   4805.78       0.426906E+007  0.174866E+007
  3652.15        586325.       0.201139E+011   4802.64       0.426285E+007  0.174187E+007
  3683.77        586325.       0.202969E+011   4799.49       0.425665E+007  0.173506E+007
  3715.39        586325.       0.204798E+011   4796.34       0.425046E+007  0.172823E+007
  3747.02        586325.       0.206627E+011   4793.18       0.424428E+007  0.172138E+007
  3778.64        586325.       0.208454E+011   4790.02       0.423808E+007  0.171452E+007
  3810.26        586325.       0.210281E+011   4786.86       0.423190E+007  0.170763E+007
  3841.88        586325.       0.212108E+011   4783.70       0.422573E+007  0.170073E+007
  3873.51        586325.       0.213933E+011   4780.53       0.421933E+007  0.169381E+007
  3905.13        586325.       0.215758E+011   4777.37       0.421339E+007  0.168688E+007
  3936.75        586325.       0.217583E+011   4774.19       0.420722E+007  0.167992E+007
  3968.38        586325.       0.219406E+011   4771.02       0.420106E+007  0.167295E+007
  4000.00        586325.       0.221229E+011   4767.83       0.419490E+007  0.166596E+007
  2766.70        598291.       0.161617E+011   4901.74       0.446781E+007  0.194906E+007
  2798.32        598291.       0.163451E+011   4898.81       0.446226E+007  0.194235E+007
  2829.95        598291.       0.165285E+011   4895.87       0.445670E+007  0.193562E+007
  2861.57        598291.       0.167118E+011   4892.93       0.445113E+007  0.192888E+007
  2893.19        598291.       0.168952E+011   4889.98       0.444556E+007  0.192214E+007
  2924.82        598291.       0.170784E+011   4887.02       0.443999E+007  0.191539E+007
  2956.44        598291.       0.172617E+011   4884.06       0.443441E+007  0.190862E+007
  2988.06        598291.       0.174449E+011   4881.10       0.442882E+007  0.190185E+007
  3019.68        598291.       0.176281E+011   4878.13       0.442323E+007  0.189507E+007
  3051.31        598291.       0.178112E+011   4875.15       0.441763E+007  0.188828E+007
  3082.93        598291.       0.179944E+011   4872.17       0.441203E+007  0.188148E+007
  3114.55        598291.       0.181774E+011   4869.19       0.440642E+007  0.187467E+007
  3146.18        598291.       0.183605E+011   4866.20       0.440080E+007  0.186785E+007
  3177.80        598291.       0.185435E+011   4863.20       0.439518E+007  0.186102E+007
  3209.42        598291.       0.187265E+011   4860.20       0.438955E+007  0.185419E+007
  3241.05        598291.       0.189094E+011   4857.20       0.438392E+007  0.184734E+007
  3272.67        598291.       0.190923E+011   4854.19       0.437828E+007  0.184048E+007
  3304.29        598291.       0.192752E+011   4851.17       0.437263E+007  0.183362E+007
  3335.92        598291.       0.194580E+011   4848.15       0.436699E+007  0.182675E+007
  3367.54        598291.       0.196408E+011   4845.12       0.436132E+007  0.181986E+007
  3399.16        598291.       0.198235E+011   4842.09       0.435563E+007  0.181297E+007
  3430.78        598291.       0.200062E+011   4839.05       0.434999E+007  0.180606E+007
  3462.41        598291.       0.201889E+011   4836.01       0.434432E+007  0.179915E+007
  3494.03        598291.       0.203715E+011   4832.96       0.433863E+007  0.179223E+007
  3525.65        598291.       0.205540E+011   4829.91       0.433295E+007  0.178530E+007
  3557.28        598291.       0.207366E+011   4826.85       0.432725E+007  0.177836E+007
  3588.90        598291.       0.209191E+011   4823.78       0.432155E+007  0.177140E+007
  3620.52        598291.       0.211017E+011   4820.69       0.431625E+007  0.176454E+007
  3652.15        598291.       0.212846E+011   4817.57       0.430944E+007  0.175781E+007
  3683.77        598291.       0.214674E+011   4814.44       0.430325E+007  0.175105E+007
  3715.39        598291.       0.216501E+011   4811.31       0.429705E+007  0.174428E+007
  3747.02        598291.       0.218328E+011   4808.18       0.429087E+007  0.173749E+007
  3778.64        598291.       0.220153E+011   4805.05       0.428469E+007  0.173068E+007
  3810.26        598291.       0.221978E+011   4801.91       0.427852E+007  0.172385E+007
  3841.88        598291.       0.223803E+011   4798.77       0.427235E+007  0.171700E+007
  3873.51        598291.       0.225626E+011   4795.63       0.426619E+007  0.171014E+007
  3905.13        598291.       0.227449E+011   4792.49       0.426003E+007  0.170326E+007
  3936.75        598291.       0.229271E+011   4789.34       0.425387E+007  0.169636E+007
  3968.38        598291.       0.231093E+011   4786.19       0.424772E+007  0.168944E+007
  4000.00        598291.       0.232913E+011   4783.03       0.424157E+007  0.168251E+007
  2766.70        610257.       0.173439E+011   4915.77       0.451264E+007  0.196440E+007
  2798.32        610257.       0.175271E+011   4912.85       0.450711E+007  0.195771E+007
  2829.95        610257.       0.177102E+011   4909.94       0.450157E+007  0.195102E+007
  2861.57        610257.       0.178933E+011   4907.02       0.449602E+007  0.194431E+007
  2893.19        610257.       0.180764E+011   4904.09       0.449048E+007  0.193760E+007
  2924.82        610257.       0.182594E+011   4901.16       0.448515E+007  0.193088E+007
  2956.44        610257.       0.184425E+011   4898.22       0.447937E+007  0.192414E+007
  2988.06        610257.       0.186255E+011   4895.28       0.447381E+007  0.191740E+007
  3019.68        610257.       0.188084E+011   4892.33       0.446824E+007  0.191065E+007
  3051.31        610257.       0.189913E+011   4889.38       0.446266E+007  0.190389E+007
  3082.93        610257.       0.191742E+011   4886.43       0.445708E+007  0.189713E+007
  3114.55        610257.       0.193571E+011   4883.46       0.445149E+007  0.189035E+007
  3146.18        610257.       0.195399E+011   4880.50       0.444590E+007  0.188356E+007
  3177.80        610257.       0.197226E+011   4877.53       0.444030E+007  0.187677E+007
  3209.42        610257.       0.199054E+011   4874.55       0.443477E+007  0.186996E+007
  3241.05        610257.       0.200881E+011   4871.57       0.442908E+007  0.186315E+007
  3272.67        610257.       0.202707E+011   4868.58       0.442347E+007  0.185633E+007
  3304.29        610257.       0.204533E+011   4865.59       0.441785E+007  0.184950E+007
  3335.92        610257.       0.206359E+011   4862.59       0.441222E+007  0.184265E+007
  3367.54        610257.       0.208184E+011   4859.59       0.440659E+007  0.183580E+007
  3399.16        610257.       0.210009E+011   4856.58       0.440095E+007  0.182894E+007
  3430.78        610257.       0.211834E+011   4853.57       0.439530E+007  0.182207E+007
  3462.41        610257.       0.213658E+011   4850.55       0.438965E+007  0.181520E+007
  3494.03        610257.       0.215482E+011   4847.53       0.438399E+007  0.180831E+007
  3525.65        610257.       0.217305E+011   4844.50       0.437833E+007  0.180141E+007
  3557.28        610257.       0.219128E+011   4841.47       0.437266E+007  0.179450E+007
  3588.90        610257.       0.220950E+011   4838.43       0.436699E+007  0.178759E+007
  3620.52        610257.       0.222772E+011   4835.39       0.436127E+007  0.178066E+007
  3652.15        610257.       0.224593E+011   4832.34       0.435562E+007  0.177373E+007
  3683.77        610257.       0.226416E+011   4829.26       0.434970E+007  0.176689E+007
  3715.39        610257.       0.228242E+011   4826.15       0.434351E+007  0.176018E+007
  3747.02        610257.       0.230067E+011   4823.04       0.433733E+007  0.175344E+007
  3778.64        610257.       0.231890E+011   4819.93       0.433189E+007  0.174669E+007
  3810.26        610257.       0.233713E+011   4816.82       0.432499E+007  0.173991E+007
  3841.88        610257.       0.235536E+011   4813.71       0.431883E+007  0.173312E+007
  3873.51        610257.       0.237357E+011   4810.59       0.431267E+007  0.172631E+007
  3905.13        610257.       0.239178E+011   4807.47       0.430657E+007  0.171949E+007
  3936.75        610257.       0.240998E+011   4804.34       0.430037E+007  0.171264E+007
  3968.38        610257.       0.242818E+011   4801.22       0.429423E+007  0.170578E+007
  4000.00        610257.       0.244636E+011   4798.09       0.428809E+007  0.169890E+007
  2766.70        622223.       0.185295E+011   4929.68       0.455738E+007  0.197963E+007
  2798.32        622223.       0.187125E+011   4926.79       0.455187E+007  0.197297E+007
  2829.95        622223.       0.188954E+011   4923.89       0.454635E+007  0.196631E+007
  2861.57        622223.       0.190783E+011   4920.99       0.454083E+007  0.195963E+007
  2893.19        622223.       0.192611E+011   4918.09       0.453530E+007  0.195295E+007
  2924.82        622223.       0.194440E+011   4915.18       0.452977E+007  0.194626E+007
  2956.44        622223.       0.196268E+011   4912.27       0.452424E+007  0.193955E+007
  2988.06        622223.       0.198095E+011   4909.35       0.451869E+007  0.193284E+007
  3019.68        622223.       0.199923E+011   4906.42       0.451314E+007  0.192612E+007
  3051.31        622223.       0.201750E+011   4903.50       0.450759E+007  0.191940E+007
  3082.93        622223.       0.203576E+011   4900.56       0.450203E+007  0.191266E+007
  3114.55        622223.       0.205402E+011   4897.62       0.449647E+007  0.190591E+007
  3146.18        622223.       0.207228E+011   4894.68       0.449089E+007  0.189916E+007
  3177.80        622223.       0.209054E+011   4891.73       0.448532E+007  0.189240E+007
  3209.42        622223.       0.210879E+011   4888.78       0.447974E+007  0.188562E+007
  3241.05        622223.       0.212703E+011   4885.82       0.447415E+007  0.187884E+007
  3272.67        622223.       0.214528E+011   4882.86       0.446856E+007  0.187205E+007
  3304.29        622223.       0.216351E+011   4879.89       0.446296E+007  0.186525E+007
  3335.92        622223.       0.218175E+011   4876.92       0.445735E+007  0.185844E+007
  3367.54        622223.       0.219998E+011   4873.94       0.445174E+007  0.185163E+007
  3399.16        622223.       0.221820E+011   4870.96       0.444613E+007  0.184480E+007
  3430.78        622223.       0.223643E+011   4867.97       0.444051E+007  0.183796E+007
  3462.41        622223.       0.225464E+011   4864.97       0.443488E+007  0.183112E+007
  3494.03        622223.       0.227286E+011   4861.98       0.442922E+007  0.182426E+007
  3525.65        622223.       0.229106E+011   4858.97       0.442361E+007  0.181740E+007
  3557.28        622223.       0.230927E+011   4855.96       0.441796E+007  0.181053E+007
  3588.90        622223.       0.232747E+011   4852.95       0.441231E+007  0.180365E+007
  3620.52        622223.       0.234566E+011   4849.93       0.440666E+007  0.179675E+007
  3652.15        622223.       0.236385E+011   4846.91       0.440112E+007  0.178985E+007
  3683.77        622223.       0.238203E+011   4843.88       0.439533E+007  0.178294E+007
  3715.39        622223.       0.240021E+011   4840.84       0.438965E+007  0.177602E+007
  3747.02        622223.       0.241842E+011   4837.77       0.438365E+007  0.176925E+007
  3778.64        622223.       0.243664E+011   4834.69       0.437753E+007  0.176255E+007
  3810.26        622223.       0.245486E+011   4831.60       0.437132E+007  0.175584E+007
  3841.88        622223.       0.247306E+011   4828.50       0.436517E+007  0.174910E+007
  3873.51        622223.       0.249126E+011   4825.41       0.435902E+007  0.174234E+007
  3905.13        622223.       0.250945E+011   4822.31       0.435287E+007  0.173557E+007
  3936.75        622223.       0.252763E+011   4819.21       0.434742E+007  0.172878E+007
  3968.38        622223.       0.254580E+011   4816.11       0.434059E+007  0.172197E+007
  4000.00        622223.       0.256397E+011   4813.00       0.433446E+007  0.171514E+007
  2766.70        634188.       0.197186E+011   4943.48       0.460202E+007  0.199476E+007
  2798.32        634188.       0.199013E+011   4940.61       0.459653E+007  0.198813E+007
  2829.95        634188.       0.200840E+011   4937.74       0.459104E+007  0.198149E+007
  2861.57        634188.       0.202667E+011   4934.86       0.458554E+007  0.197485E+007
  2893.19        634188.       0.204493E+011   4931.98       0.458003E+007  0.196819E+007
  2924.82        634188.       0.206320E+011   4929.09       0.457452E+007  0.196153E+007
  2956.44        634188.       0.208146E+011   4926.20       0.456900E+007  0.195486E+007
  2988.06        634188.       0.209971E+011   4923.30       0.456348E+007  0.194818E+007
  3019.68        634188.       0.211796E+011   4920.40       0.455799E+007  0.194149E+007
  3051.31        634188.       0.213621E+011   4917.50       0.455242E+007  0.193479E+007
  3082.93        634188.       0.215445E+011   4914.58       0.454688E+007  0.192808E+007
  3114.55        634188.       0.217269E+011   4911.67       0.454134E+007  0.192137E+007
  3146.18        634188.       0.219093E+011   4908.75       0.453579E+007  0.191464E+007
  3177.80        634188.       0.220916E+011   4905.82       0.453024E+007  0.190791E+007
  3209.42        634188.       0.222739E+011   4902.89       0.452468E+007  0.190117E+007
  3241.05        634188.       0.224562E+011   4899.96       0.451911E+007  0.189442E+007
  3272.67        634188.       0.226384E+011   4897.02       0.451354E+007  0.188766E+007
  3304.29        634188.       0.228205E+011   4894.07       0.450796E+007  0.188089E+007
  3335.92        634188.       0.230027E+011   4891.12       0.450238E+007  0.187411E+007
  3367.54        634188.       0.231847E+011   4888.17       0.449680E+007  0.186733E+007
  3399.16        634188.       0.233668E+011   4885.21       0.449120E+007  0.186053E+007
  3430.78        634188.       0.235487E+011   4882.24       0.448560E+007  0.185373E+007
  3462.41        634188.       0.237307E+011   4879.27       0.448000E+007  0.184692E+007
  3494.03        634188.       0.239126E+011   4876.30       0.447439E+007  0.184010E+007
  3525.65        634188.       0.240944E+011   4873.32       0.446878E+007  0.183327E+007
  3557.28        634188.       0.242762E+011   4870.34       0.446316E+007  0.182643E+007
  3588.90        634188.       0.244580E+011   4867.35       0.445741E+007  0.181958E+007
  3620.52        634188.       0.246397E+011   4864.35       0.445190E+007  0.181272E+007
  3652.15        634188.       0.248214E+011   4861.35       0.444626E+007  0.180585E+007
  3683.77        634188.       0.250030E+011   4858.35       0.444062E+007  0.179898E+007
  3715.39        634188.       0.251845E+011   4855.34       0.443497E+007  0.179209E+007
  3747.02        634188.       0.253660E+011   4852.32       0.442931E+007  0.178520E+007
  3778.64        634188.       0.255475E+011   4849.30       0.442365E+007  0.177829E+007
  3810.26        634188.       0.257295E+011   4846.24       0.441767E+007  0.177162E+007
  3841.88        634188.       0.259113E+011   4843.17       0.441137E+007  0.176494E+007
  3873.51        634188.       0.260931E+011   4840.10       0.440522E+007  0.175823E+007
  3905.13        634188.       0.262749E+011   4837.02       0.439908E+007  0.175152E+007
  3936.75        634188.       0.264565E+011   4833.94       0.439295E+007  0.174478E+007
  3968.38        634188.       0.266381E+011   4830.87       0.438682E+007  0.173802E+007
  4000.00        634188.       0.268195E+011   4827.78       0.438064E+007  0.173125E+007
  2766.70        646154.       0.209110E+011   4957.18       0.464658E+007  0.200978E+007
  2798.32        646154.       0.210935E+011   4954.33       0.464111E+007  0.200318E+007
  2829.95        646154.       0.212760E+011   4951.48       0.463563E+007  0.199657E+007
  2861.57        646154.       0.214585E+011   4948.62       0.463015E+007  0.198995E+007
  2893.19        646154.       0.216409E+011   4945.76       0.462473E+007  0.198333E+007
  2924.82        646154.       0.218234E+011   4942.90       0.461918E+007  0.197669E+007
  2956.44        646154.       0.220057E+011   4940.02       0.461369E+007  0.197005E+007
  2988.06        646154.       0.221881E+011   4937.15       0.460818E+007  0.196340E+007
  3019.68        646154.       0.223704E+011   4934.27       0.460267E+007  0.195674E+007
  3051.31        646154.       0.225527E+011   4931.38       0.459716E+007  0.195007E+007
  3082.93        646154.       0.227349E+011   4928.50       0.459164E+007  0.194339E+007
  3114.55        646154.       0.229171E+011   4925.60       0.458612E+007  0.193671E+007
  3146.18        646154.       0.230993E+011   4922.70       0.458059E+007  0.193002E+007
  3177.80        646154.       0.232814E+011   4919.80       0.457506E+007  0.192331E+007
  3209.42        646154.       0.234634E+011   4916.89       0.456952E+007  0.191660E+007
  3241.05        646154.       0.236455E+011   4913.98       0.456388E+007  0.190988E+007
  3272.67        646154.       0.238275E+011   4911.06       0.455843E+007  0.190315E+007
  3304.29        646154.       0.240094E+011   4908.14       0.455287E+007  0.189642E+007
  3335.92        646154.       0.241913E+011   4905.21       0.454731E+007  0.188967E+007
  3367.54        646154.       0.243732E+011   4902.28       0.454175E+007  0.188292E+007
  3399.16        646154.       0.245550E+011   4899.34       0.453618E+007  0.187615E+007
  3430.78        646154.       0.247368E+011   4896.40       0.453060E+007  0.186938E+007
  3462.41        646154.       0.249185E+011   4893.46       0.452512E+007  0.186260E+007
  3494.03        646154.       0.251002E+011   4890.50       0.451943E+007  0.185581E+007
  3525.65        646154.       0.252818E+011   4887.55       0.451384E+007  0.184902E+007
  3557.28        646154.       0.254634E+011   4884.59       0.450824E+007  0.184221E+007
  3588.90        646154.       0.256449E+011   4881.62       0.450264E+007  0.183539E+007
  3620.52        646154.       0.258264E+011   4878.65       0.449703E+007  0.182857E+007
  3652.15        646154.       0.260078E+011   4875.68       0.449142E+007  0.182173E+007
  3683.77        646154.       0.261892E+011   4872.70       0.448580E+007  0.181489E+007
  3715.39        646154.       0.263706E+011   4869.71       0.448017E+007  0.180804E+007
  3747.02        646154.       0.265519E+011   4866.72       0.447454E+007  0.180118E+007
  3778.64        646154.       0.267331E+011   4863.72       0.446890E+007  0.179431E+007
  3810.26        646154.       0.269143E+011   4860.72       0.446326E+007  0.178743E+007
  3841.88        646154.       0.270956E+011   4857.70       0.445743E+007  0.178063E+007
  3873.51        646154.       0.272773E+011   4854.65       0.445129E+007  0.177399E+007
  3905.13        646154.       0.274588E+011   4851.60       0.444516E+007  0.176732E+007
  3936.75        646154.       0.276403E+011   4848.55       0.443903E+007  0.176064E+007
  3968.38        646154.       0.278217E+011   4845.49       0.443203E+007  0.175393E+007
  4000.00        646154.       0.280030E+011   4842.43       0.442679E+007  0.174721E+007
  2766.70        658120.       0.221066E+011   4970.77       0.469105E+007  0.202470E+007
  2798.32        658120.       0.222890E+011   4967.95       0.468560E+007  0.201813E+007
  2829.95        658120.       0.224713E+011   4965.11       0.468014E+007  0.201155E+007
  2861.57        658120.       0.226536E+011   4962.28       0.467468E+007  0.200496E+007
  2893.19        658120.       0.228359E+011   4959.44       0.466921E+007  0.199836E+007
  2924.82        658120.       0.230181E+011   4956.59       0.466374E+007  0.199176E+007
  2956.44        658120.       0.232003E+011   4953.74       0.465826E+007  0.198514E+007
  2988.06        658120.       0.233824E+011   4950.89       0.465278E+007  0.197852E+007
  3019.68        658120.       0.235645E+011   4948.03       0.464730E+007  0.197189E+007
  3051.31        658120.       0.237466E+011   4945.17       0.464180E+007  0.196525E+007
  3082.93        658120.       0.239286E+011   4942.30       0.463631E+007  0.195860E+007
  3114.55        658120.       0.241106E+011   4939.42       0.463080E+007  0.195194E+007
  3146.18        658120.       0.242926E+011   4936.55       0.462530E+007  0.194528E+007
  3177.80        658120.       0.244745E+011   4933.67       0.461979E+007  0.193861E+007
  3209.42        658120.       0.246564E+011   4930.78       0.461427E+007  0.193193E+007
  3241.05        658120.       0.248382E+011   4927.89       0.460874E+007  0.192524E+007
  3272.67        658120.       0.250200E+011   4924.99       0.460322E+007  0.191854E+007
  3304.29        658120.       0.252017E+011   4922.09       0.459768E+007  0.191183E+007
  3335.92        658120.       0.253834E+011   4919.19       0.459215E+007  0.190512E+007
  3367.54        658120.       0.255651E+011   4916.28       0.458660E+007  0.189839E+007
  3399.16        658120.       0.257467E+011   4913.37       0.458106E+007  0.189166E+007
  3430.78        658120.       0.259283E+011   4910.45       0.457550E+007  0.188492E+007
  3462.41        658120.       0.261098E+011   4907.52       0.457007E+007  0.187817E+007
  3494.03        658120.       0.262913E+011   4904.59       0.456438E+007  0.187141E+007
  3525.65        658120.       0.264727E+011   4901.66       0.455881E+007  0.186465E+007
  3557.28        658120.       0.266540E+011   4898.72       0.455323E+007  0.185787E+007
  3588.90        658120.       0.268354E+011   4895.78       0.454765E+007  0.185109E+007
  3620.52        658120.       0.270166E+011   4892.83       0.454218E+007  0.184429E+007
  3652.15        658120.       0.271979E+011   4889.88       0.453647E+007  0.183749E+007
  3683.77        658120.       0.273790E+011   4886.92       0.453087E+007  0.183068E+007
  3715.39        658120.       0.275602E+011   4883.96       0.452527E+007  0.182386E+007
  3747.02        658120.       0.277412E+011   4881.00       0.451948E+007  0.181704E+007
  3778.64        658120.       0.279222E+011   4878.02       0.451405E+007  0.181020E+007
  3810.26        658120.       0.281032E+011   4875.05       0.450843E+007  0.180335E+007
  3841.88        658120.       0.282841E+011   4872.07       0.450281E+007  0.179650E+007
  3873.51        658120.       0.284650E+011   4869.08       0.449718E+007  0.178963E+007
  3905.13        658120.       0.286463E+011   4866.05       0.449110E+007  0.178299E+007
  3936.75        658120.       0.288277E+011   4863.02       0.448498E+007  0.177636E+007
  3968.38        658120.       0.290089E+011   4859.99       0.447886E+007  0.176971E+007
  4000.00        658120.       0.291901E+011   4856.95       0.447275E+007  0.176304E+007
  2766.70        670086.       0.233056E+011   4984.26       0.473543E+007  0.203953E+007
  2798.32        670086.       0.234877E+011   4981.46       0.473000E+007  0.203298E+007
  2829.95        670086.       0.236699E+011   4978.65       0.472456E+007  0.202643E+007
  2861.57        670086.       0.238520E+011   4975.83       0.471912E+007  0.201987E+007
  2893.19        670086.       0.240340E+011   4973.01       0.471367E+007  0.201330E+007
  2924.82        670086.       0.242161E+011   4970.18       0.470822E+007  0.200672E+007
  2956.44        670086.       0.243981E+011   4967.35       0.470276E+007  0.200013E+007
  2988.06        670086.       0.245800E+011   4964.52       0.469730E+007  0.199354E+007
  3019.68        670086.       0.247620E+011   4961.68       0.469183E+007  0.198693E+007
  3051.31        670086.       0.249438E+011   4958.84       0.468633E+007  0.198032E+007
  3082.93        670086.       0.251257E+011   4955.99       0.468088E+007  0.197370E+007
  3114.55        670086.       0.253075E+011   4953.14       0.467540E+007  0.196707E+007
  3146.18        670086.       0.254893E+011   4950.29       0.466991E+007  0.196044E+007
  3177.80        670086.       0.256710E+011   4947.43       0.466442E+007  0.195380E+007
  3209.42        670086.       0.258527E+011   4944.56       0.465892E+007  0.194714E+007
  3241.05        670086.       0.260343E+011   4941.69       0.465342E+007  0.194048E+007
  3272.67        670086.       0.262159E+011   4938.82       0.464791E+007  0.193381E+007
  3304.29        670086.       0.263974E+011   4935.94       0.464240E+007  0.192714E+007
  3335.92        670086.       0.265789E+011   4933.06       0.463691E+007  0.192045E+007
  3367.54        670086.       0.267604E+011   4930.17       0.463136E+007  0.191376E+007
  3399.16        670086.       0.269418E+011   4927.28       0.462583E+007  0.190706E+007
  3430.78        670086.       0.271232E+011   4924.38       0.462030E+007  0.190035E+007
  3462.41        670086.       0.273045E+011   4921.48       0.461476E+007  0.189363E+007
  3494.03        670086.       0.274858E+011   4918.57       0.460922E+007  0.188690E+007
  3525.65        670086.       0.276670E+011   4915.66       0.460367E+007  0.188016E+007
  3557.28        670086.       0.278481E+011   4912.75       0.459812E+007  0.187342E+007
  3588.90        670086.       0.280293E+011   4909.83       0.459256E+007  0.186667E+007
