|6.6.6
primRef_quadrant2_1.tab                                                                             
           2
T(K)    
   2766.6999999999998     
   31.623076923076926     
          40
P(bar)  
   1.0000000000000000     
   11965.794871794871     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  3620.52        107693.      -0.194308E+011   3353.51       0.121958E+007   522433.     
  3652.15        107693.      -0.192591E+011   3348.99       0.121384E+007   517235.     
  3683.77        107693.      -0.190874E+011   3344.44       0.120809E+007   512026.     
  3715.39        107693.      -0.189157E+011   3339.87       0.120256E+007   506804.     
  3747.02        107693.      -0.187439E+011   3335.28       0.119660E+007   501572.     
  3778.64        107693.      -0.185634E+011   3330.08       0.118791E+007   492141.     
  3810.26        107693.      -0.183915E+011   3325.46       0.118219E+007   486845.     
  3841.88        107693.      -0.182196E+011   3320.81       0.117647E+007   481535.     
  3873.51        107693.      -0.180476E+011   3316.14       0.117233E+007   476211.     
  3905.13        107693.      -0.178756E+011   3311.45       0.116502E+007   470871.     
  3936.75        107693.      -0.177035E+011   3306.74       0.115930E+007   465516.     
  3968.38        107693.      -0.175313E+011   3302.00       0.115357E+007   460146.     
  4000.00        107693.      -0.173590E+011   3297.24       0.114784E+007   454759.     
  2766.70        119659.      -0.233689E+011   3518.26       0.130280E+007   565824.     
  2798.32        119659.      -0.232182E+011   3515.85       0.129502E+007   561929.     
  2829.95        119659.      -0.230674E+011   3513.43       0.128721E+007   558034.     
  2861.57        119659.      -0.229166E+011   3510.98       0.127937E+007   554139.     
  2893.19        119659.      -0.227656E+011   3508.51       0.127149E+007   550244.     
  2924.82        119659.      -0.226146E+011   3506.03       0.126358E+007   546350.     
  2956.44        119659.      -0.224634E+011   3503.52       0.125564E+007   542455.     
  2988.06        119659.      -0.221164E+011   3483.53       0.134733E+007   605600.     
  3019.68        119659.      -0.218412E+011   3470.01       0.139899E+007   640759.     
  3051.31        119659.      -0.216722E+011   3466.00       0.139334E+007   635813.     
  3082.93        119659.      -0.215032E+011   3461.98       0.138768E+007   630859.     
  3114.55        119659.      -0.213342E+011   3457.94       0.138202E+007   625897.     
  3146.18        119659.      -0.211651E+011   3453.89       0.137636E+007   620927.     
  3177.80        119659.      -0.209960E+011   3449.82       0.137069E+007   615949.     
  3209.42        119659.      -0.208269E+011   3445.74       0.136503E+007   610962.     
  3241.05        119659.      -0.206577E+011   3441.63       0.135938E+007   605966.     
  3272.67        119659.      -0.204886E+011   3437.52       0.135370E+007   600962.     
  3304.29        119659.      -0.203194E+011   3433.38       0.134804E+007   595949.     
  3335.92        119659.      -0.201501E+011   3429.23       0.134232E+007   590927.     
  3367.54        119659.      -0.199809E+011   3425.07       0.133670E+007   585896.     
  3399.16        119659.      -0.198116E+011   3420.88       0.133104E+007   580857.     
  3430.78        119659.      -0.196423E+011   3416.68       0.132537E+007   575808.     
  3462.41        119659.      -0.194729E+011   3412.46       0.131970E+007   570749.     
  3494.03        119659.      -0.193036E+011   3408.23       0.131403E+007   565682.     
  3525.65        119659.      -0.191342E+011   3403.98       0.130836E+007   560604.     
  3557.28        119659.      -0.189647E+011   3399.71       0.130268E+007   555517.     
  3588.90        119659.      -0.187953E+011   3395.42       0.129684E+007   550421.     
  3620.52        119659.      -0.186258E+011   3391.11       0.129134E+007   545314.     
  3652.15        119659.      -0.184562E+011   3386.79       0.128566E+007   540198.     
  3683.77        119659.      -0.182866E+011   3382.45       0.127999E+007   535071.     
  3715.39        119659.      -0.181170E+011   3378.09       0.127431E+007   529934.     
  3747.02        119659.      -0.179474E+011   3373.71       0.126864E+007   524786.     
  3778.64        119659.      -0.177777E+011   3369.31       0.126240E+007   519628.     
  3810.26        119659.      -0.176080E+011   3364.89       0.125711E+007   514458.     
  3841.88        119659.      -0.174383E+011   3360.45       0.125161E+007   509278.     
  3873.51        119659.      -0.172685E+011   3356.00       0.124582E+007   504087.     
  3905.13        119659.      -0.170904E+011   3351.04       0.123736E+007   493556.     
  3936.75        119659.      -0.169206E+011   3346.55       0.123170E+007   488259.     
  3968.38        119659.      -0.167508E+011   3342.04       0.122605E+007   482946.     
  4000.00        119659.      -0.165809E+011   3337.52       0.122040E+007   477615.     
  2766.70        131625.      -0.224520E+011   3550.88       0.138668E+007   579560.     
  2798.32        131625.      -0.223026E+011   3548.66       0.137918E+007   575663.     
  2829.95        131625.      -0.221532E+011   3546.43       0.137165E+007   571766.     
  2861.57        131625.      -0.220037E+011   3544.18       0.136385E+007   567869.     
  2893.19        131625.      -0.218542E+011   3541.92       0.135651E+007   563973.     
  2924.82        131625.      -0.217046E+011   3539.64       0.134890E+007   560078.     
  2956.44        131625.      -0.215550E+011   3537.34       0.134126E+007   556184.     
  2988.06        131625.      -0.214053E+011   3535.02       0.133359E+007   552290.     
  3019.68        131625.      -0.212556E+011   3532.68       0.132588E+007   548397.     
  3051.31        131625.      -0.211058E+011   3530.33       0.131816E+007   544504.     
  3082.93        131625.      -0.209559E+011   3527.95       0.131039E+007   540611.     
  3114.55        131625.      -0.208060E+011   3525.56       0.130260E+007   536719.     
  3146.18        131625.      -0.206560E+011   3523.15       0.129477E+007   532827.     
  3177.80        131625.      -0.205060E+011   3520.72       0.128691E+007   528936.     
  3209.42        131625.      -0.203558E+011   3518.26       0.127901E+007   525045.     
  3241.05        131625.      -0.198011E+011   3475.31       0.142935E+007   627308.     
  3272.67        131625.      -0.196335E+011   3471.35       0.142379E+007   622365.     
  3304.29        131625.      -0.194659E+011   3467.37       0.141813E+007   617414.     
  3335.92        131625.      -0.192984E+011   3463.38       0.141253E+007   612456.     
  3367.54        131625.      -0.191308E+011   3459.38       0.140691E+007   607489.     
  3399.16        131625.      -0.189632E+011   3455.36       0.140131E+007   602513.     
  3430.78        131625.      -0.187956E+011   3451.32       0.139570E+007   597530.     
  3462.41        131625.      -0.186279E+011   3447.27       0.139023E+007   592538.     
  3494.03        131625.      -0.184603E+011   3443.21       0.138448E+007   587537.     
  3525.65        131625.      -0.182926E+011   3439.13       0.137886E+007   582528.     
  3557.28        131625.      -0.181249E+011   3435.03       0.137325E+007   577510.     
  3588.90        131625.      -0.179573E+011   3430.92       0.136764E+007   572483.     
  3620.52        131625.      -0.177896E+011   3426.79       0.136204E+007   567448.     
  3652.15        131625.      -0.176218E+011   3422.64       0.135641E+007   562403.     
  3683.77        131625.      -0.174541E+011   3418.48       0.134968E+007   557349.     
  3715.39        131625.      -0.172863E+011   3414.31       0.134519E+007   552285.     
  3747.02        131625.      -0.171186E+011   3410.11       0.133957E+007   547212.     
  3778.64        131625.      -0.169508E+011   3405.90       0.133396E+007   542130.     
  3810.26        131625.      -0.167830E+011   3401.67       0.132834E+007   537038.     
  3841.88        131625.      -0.166151E+011   3397.43       0.132273E+007   531935.     
  3873.51        131625.      -0.164473E+011   3393.16       0.131712E+007   526823.     
  3905.13        131625.      -0.162794E+011   3388.88       0.131001E+007   521701.     
  3936.75        131625.      -0.161115E+011   3384.58       0.130589E+007   516569.     
  3968.38        131625.      -0.159436E+011   3380.27       0.130038E+007   511426.     
  4000.00        131625.      -0.157676E+011   3375.55       0.129178E+007   499302.     
  2766.70        143591.      -0.215589E+011   3587.53       0.147316E+007   596647.     
  2798.32        143591.      -0.214101E+011   3585.46       0.146586E+007   592711.     
  2829.95        143591.      -0.212614E+011   3583.38       0.145852E+007   588775.     
  2861.57        143591.      -0.211126E+011   3581.28       0.145116E+007   584841.     
  2893.19        143591.      -0.209637E+011   3579.18       0.144378E+007   580907.     
  2924.82        143591.      -0.208149E+011   3577.05       0.143637E+007   576975.     
  2956.44        143591.      -0.206660E+011   3574.91       0.142894E+007   573043.     
  2988.06        143591.      -0.205170E+011   3572.76       0.142148E+007   569112.     
  3019.68        143591.      -0.203205E+011   3564.94       0.140978E+007   561620.     
  3051.31        143591.      -0.201719E+011   3562.77       0.140232E+007   557722.     
  3082.93        143591.      -0.200233E+011   3560.58       0.139484E+007   553824.     
  3114.55        143591.      -0.198746E+011   3558.38       0.138732E+007   549928.     
  3146.18        143591.      -0.197259E+011   3556.16       0.137978E+007   546032.     
  3177.80        143591.      -0.195772E+011   3553.93       0.137222E+007   542137.     
  3209.42        143591.      -0.194284E+011   3551.68       0.136462E+007   538242.     
  3241.05        143591.      -0.192796E+011   3549.41       0.135699E+007   534349.     
  3272.67        143591.      -0.191307E+011   3547.12       0.134934E+007   530456.     
  3304.29        143591.      -0.189818E+011   3544.82       0.134167E+007   526564.     
  3335.92        143591.      -0.188329E+011   3542.50       0.133394E+007   522672.     
  3367.54        143591.      -0.186839E+011   3540.16       0.132617E+007   518781.     
  3399.16        143591.      -0.185349E+011   3537.80       0.131842E+007   514890.     
  3430.78        143591.      -0.183858E+011   3535.42       0.131067E+007   511001.     
  3462.41        143591.      -0.182366E+011   3533.03       0.130277E+007   507111.     
  3494.03        143591.      -0.180081E+011   3522.02       0.131900E+007   518702.     
  3525.65        143591.      -0.174241E+011   3472.64       0.144844E+007   603815.     
  3557.28        143591.      -0.172580E+011   3468.70       0.144288E+007   598859.     
  3588.90        143591.      -0.170918E+011   3464.75       0.143732E+007   593894.     
  3620.52        143591.      -0.169257E+011   3460.77       0.143176E+007   588921.     
  3652.15        143591.      -0.167595E+011   3456.79       0.142619E+007   583940.     
  3683.77        143591.      -0.165934E+011   3452.79       0.142064E+007   578951.     
  3715.39        143591.      -0.164272E+011   3448.77       0.141509E+007   573952.     
  3747.02        143591.      -0.162611E+011   3444.74       0.140953E+007   568946.     
  3778.64        143591.      -0.160949E+011   3440.70       0.140397E+007   563930.     
  3810.26        143591.      -0.159288E+011   3436.64       0.139841E+007   558906.     
  3841.88        143591.      -0.157626E+011   3432.56       0.139285E+007   553873.     
  3873.51        143591.      -0.155964E+011   3428.47       0.138729E+007   548831.     
  3905.13        143591.      -0.154303E+011   3424.36       0.138234E+007   543779.     
  3936.75        143591.      -0.152641E+011   3420.24       0.137617E+007   538719.     
  3968.38        143591.      -0.150979E+011   3416.10       0.137062E+007   533648.     
  4000.00        143591.      -0.149317E+011   3411.95       0.136668E+007   528569.     
  2766.70        155556.      -0.205919E+011   3616.89       0.155350E+007   609629.     
  2798.32        155556.      -0.204439E+011   3614.96       0.154640E+007   605680.     
  2829.95        155556.      -0.202960E+011   3613.03       0.153926E+007   601733.     
  2861.57        155556.      -0.201480E+011   3611.08       0.153213E+007   597787.     
  2893.19        155556.      -0.200000E+011   3609.11       0.152498E+007   593841.     
  2924.82        155556.      -0.198520E+011   3607.14       0.151778E+007   589897.     
  2956.44        155556.      -0.197039E+011   3605.15       0.151057E+007   585954.     
  2988.06        155556.      -0.195559E+011   3603.15       0.150334E+007   582012.     
  3019.68        155556.      -0.194078E+011   3601.14       0.149609E+007   578071.     
  3051.31        155556.      -0.192597E+011   3599.11       0.148882E+007   574131.     
  3082.93        155556.      -0.191116E+011   3597.07       0.148152E+007   570192.     
  3114.55        155556.      -0.189635E+011   3595.02       0.147420E+007   566254.     
  3146.18        155556.      -0.188154E+011   3592.95       0.146685E+007   562317.     
  3177.80        155556.      -0.186672E+011   3590.87       0.145949E+007   558381.     
  3209.42        155556.      -0.185191E+011   3588.77       0.145209E+007   554446.     
  3241.05        155556.      -0.183709E+011   3586.66       0.144468E+007   550512.     
  3272.67        155556.      -0.182227E+011   3584.54       0.143723E+007   546578.     
  3304.29        155556.      -0.180744E+011   3582.40       0.142977E+007   542646.     
  3335.92        155556.      -0.179262E+011   3580.24       0.142227E+007   538714.     
  3367.54        155556.      -0.177779E+011   3578.07       0.141475E+007   534783.     
  3399.16        155556.      -0.175863E+011   3570.42       0.140340E+007   527570.     
  3430.78        155556.      -0.174384E+011   3568.24       0.139585E+007   523673.     
  3462.41        155556.      -0.172904E+011   3566.03       0.138833E+007   519777.     
  3494.03        155556.      -0.171425E+011   3563.82       0.138075E+007   515882.     
  3525.65        155556.      -0.169945E+011   3561.58       0.137314E+007   511987.     
  3557.28        155556.      -0.168464E+011   3559.33       0.136551E+007   508094.     
  3588.90        155556.      -0.166984E+011   3557.06       0.135785E+007   504201.     
  3620.52        155556.      -0.165503E+011   3554.77       0.135015E+007   500309.     
  3652.15        155556.      -0.164022E+011   3552.47       0.134243E+007   496418.     
  3683.77        155556.      -0.162540E+011   3550.14       0.133467E+007   492527.     
  3715.39        155556.      -0.161058E+011   3547.80       0.132689E+007   488637.     
  3747.02        155556.      -0.159576E+011   3545.44       0.131907E+007   484747.     
  3778.64        155556.      -0.158093E+011   3543.06       0.131122E+007   480858.     
  3810.26        155556.      -0.151095E+011   3477.07       0.145029E+007   568805.     
  3841.88        155556.      -0.148838E+011   3466.07       0.146209E+007   575173.     
  3873.51        155556.      -0.147191E+011   3462.14       0.145656E+007   570193.     
  3905.13        155556.      -0.145544E+011   3458.18       0.145105E+007   565205.     
  3936.75        155556.      -0.143897E+011   3454.22       0.144554E+007   560208.     
  3968.38        155556.      -0.142250E+011   3450.24       0.144003E+007   555202.     
  4000.00        155556.      -0.140603E+011   3446.24       0.143452E+007   550188.     
  2766.70        167522.      -0.196040E+011   3644.92       0.163232E+007   622262.     
  2798.32        167522.      -0.194567E+011   3643.12       0.162540E+007   618298.     
  2829.95        167522.      -0.193093E+011   3641.31       0.161846E+007   614335.     
  2861.57        167522.      -0.191619E+011   3639.48       0.161151E+007   610373.     
  2893.19        167522.      -0.190145E+011   3637.65       0.160453E+007   606413.     
  2924.82        167522.      -0.188672E+011   3635.81       0.159754E+007   602453.     
  2956.44        167522.      -0.187198E+011   3633.95       0.159053E+007   598495.     
  2988.06        167522.      -0.185724E+011   3632.09       0.158350E+007   594538.     
  3019.68        167522.      -0.184250E+011   3630.21       0.157645E+007   590582.     
  3051.31        167522.      -0.182776E+011   3628.32       0.156938E+007   586628.     
  3082.93        167522.      -0.181302E+011   3626.42       0.156229E+007   582675.     
  3114.55        167522.      -0.179828E+011   3624.51       0.155517E+007   578722.     
  3146.18        167522.      -0.178354E+011   3622.58       0.154805E+007   574771.     
  3177.80        167522.      -0.176880E+011   3620.65       0.154090E+007   570821.     
  3209.42        167522.      -0.175406E+011   3618.70       0.153372E+007   566873.     
  3241.05        167522.      -0.173932E+011   3616.74       0.152653E+007   562925.     
  3272.67        167522.      -0.172458E+011   3614.76       0.151932E+007   558979.     
  3304.29        167522.      -0.170983E+011   3612.78       0.151208E+007   555033.     
  3335.92        167522.      -0.169509E+011   3610.78       0.150483E+007   551089.     
  3367.54        167522.      -0.168035E+011   3608.77       0.149754E+007   547145.     
  3399.16        167522.      -0.166560E+011   3606.74       0.149024E+007   543203.     
  3430.78        167522.      -0.165086E+011   3604.70       0.148291E+007   539262.     
  3462.41        167522.      -0.163611E+011   3602.65       0.147556E+007   535322.     
  3494.03        167522.      -0.162136E+011   3600.58       0.146818E+007   531382.     
  3525.65        167522.      -0.160661E+011   3598.50       0.146078E+007   527444.     
  3557.28        167522.      -0.159186E+011   3596.40       0.145336E+007   523506.     
  3588.90        167522.      -0.157711E+011   3594.29       0.144591E+007   519570.     
  3620.52        167522.      -0.156236E+011   3592.16       0.143844E+007   515634.     
  3652.15        167522.      -0.154760E+011   3590.02       0.143094E+007   511699.     
  3683.77        167522.      -0.153285E+011   3587.87       0.142341E+007   507765.     
  3715.39        167522.      -0.151809E+011   3585.69       0.141586E+007   503831.     
  3747.02        167522.      -0.150333E+011   3583.51       0.140828E+007   499898.     
  3778.64        167522.      -0.148468E+011   3576.05       0.139729E+007   492974.     
  3810.26        167522.      -0.146996E+011   3573.85       0.138971E+007   489077.     
  3841.88        167522.      -0.145524E+011   3571.63       0.138210E+007   485180.     
  3873.51        167522.      -0.144052E+011   3569.39       0.137446E+007   481285.     
  3905.13        167522.      -0.142579E+011   3567.14       0.136679E+007   477390.     
  3936.75        167522.      -0.141106E+011   3564.87       0.135909E+007   473496.     
  3968.38        167522.      -0.139633E+011   3562.58       0.135136E+007   469603.     
  4000.00        167522.      -0.138160E+011   3560.28       0.134360E+007   465710.     
  2766.70        179488.      -0.185975E+011   3671.77       0.170979E+007   634587.     
  2798.32        179488.      -0.184505E+011   3670.08       0.170303E+007   630604.     
  2829.95        179488.      -0.183036E+011   3668.38       0.169626E+007   626623.     
  2861.57        179488.      -0.181567E+011   3666.67       0.168947E+007   622642.     
  2893.19        179488.      -0.180098E+011   3664.95       0.168266E+007   618663.     
  2924.82        179488.      -0.178629E+011   3663.22       0.167584E+007   614686.     
  2956.44        179488.      -0.177159E+011   3661.48       0.166900E+007   610710.     
  2988.06        179488.      -0.175690E+011   3659.74       0.166215E+007   606735.     
  3019.68        179488.      -0.174222E+011   3657.98       0.165527E+007   602761.     
  3051.31        179488.      -0.172753E+011   3656.21       0.164839E+007   598789.     
  3082.93        179488.      -0.171284E+011   3654.43       0.164148E+007   594818.     
  3114.55        179488.      -0.169815E+011   3652.64       0.163456E+007   590848.     
  3146.18        179488.      -0.168347E+011   3650.85       0.162762E+007   586879.     
  3177.80        179488.      -0.166878E+011   3649.04       0.162066E+007   582912.     
  3209.42        179488.      -0.165410E+011   3647.22       0.161368E+007   578946.     
  3241.05        179488.      -0.163941E+011   3645.39       0.160670E+007   574982.     
  3272.67        179488.      -0.162473E+011   3643.54       0.159967E+007   571018.     
  3304.29        179488.      -0.161004E+011   3641.69       0.159263E+007   567056.     
  3335.92        179488.      -0.159536E+011   3639.83       0.158558E+007   563095.     
  3367.54        179488.      -0.158068E+011   3637.95       0.157850E+007   559135.     
  3399.16        179488.      -0.156600E+011   3636.07       0.157141E+007   555177.     
  3430.78        179488.      -0.155132E+011   3634.17       0.156430E+007   551219.     
  3462.41        179488.      -0.153664E+011   3632.26       0.155717E+007   547263.     
  3494.03        179488.      -0.152196E+011   3630.34       0.155001E+007   543308.     
  3525.65        179488.      -0.150728E+011   3628.40       0.154283E+007   539354.     
  3557.28        179488.      -0.149260E+011   3626.46       0.153564E+007   535401.     
  3588.90        179488.      -0.147792E+011   3624.50       0.152842E+007   531450.     
  3620.52        179488.      -0.146324E+011   3622.52       0.152118E+007   527499.     
  3652.15        179488.      -0.144856E+011   3620.54       0.151391E+007   523549.     
  3683.77        179488.      -0.143388E+011   3618.54       0.150663E+007   519601.     
  3715.39        179488.      -0.141920E+011   3616.53       0.149932E+007   515653.     
  3747.02        179488.      -0.140452E+011   3614.51       0.149234E+007   511707.     
  3778.64        179488.      -0.138984E+011   3612.47       0.148464E+007   507761.     
  3810.26        179488.      -0.137516E+011   3610.42       0.147726E+007   503816.     
  3841.88        179488.      -0.136049E+011   3608.35       0.146986E+007   499872.     
  3873.51        179488.      -0.134581E+011   3606.27       0.146243E+007   495929.     
  3905.13        179488.      -0.133113E+011   3604.17       0.145498E+007   491987.     
  3936.75        179488.      -0.131644E+011   3602.06       0.144746E+007   488045.     
  3968.38        179488.      -0.130176E+011   3599.94       0.143999E+007   484104.     
  4000.00        179488.      -0.128708E+011   3597.80       0.143250E+007   480164.     
  2766.70        191454.      -0.175741E+011   3697.57       0.178605E+007   646635.     
  2798.32        191454.      -0.174274E+011   3695.97       0.177944E+007   642631.     
  2829.95        191454.      -0.172808E+011   3694.37       0.177282E+007   638629.     
  2861.57        191454.      -0.171342E+011   3692.76       0.176618E+007   634628.     
  2893.19        191454.      -0.169876E+011   3691.15       0.175952E+007   630628.     
  2924.82        191454.      -0.168410E+011   3689.52       0.175286E+007   626630.     
  2956.44        191454.      -0.166945E+011   3687.88       0.174617E+007   622633.     
  2988.06        191454.      -0.165479E+011   3686.24       0.173947E+007   618638.     
  3019.68        191454.      -0.164014E+011   3684.59       0.173276E+007   614644.     
  3051.31        191454.      -0.162549E+011   3682.93       0.172603E+007   610651.     
  3082.93        191454.      -0.161084E+011   3681.26       0.171928E+007   606660.     
  3114.55        191454.      -0.159619E+011   3679.58       0.171253E+007   602670.     
  3146.18        191454.      -0.158154E+011   3677.89       0.170576E+007   598681.     
  3177.80        191454.      -0.156689E+011   3676.20       0.169896E+007   594694.     
  3209.42        191454.      -0.155225E+011   3674.49       0.169216E+007   590708.     
  3241.05        191454.      -0.153760E+011   3672.77       0.168533E+007   586723.     
  3272.67        191454.      -0.152296E+011   3671.05       0.167849E+007   582740.     
  3304.29        191454.      -0.150832E+011   3669.31       0.167164E+007   578758.     
  3335.92        191454.      -0.149368E+011   3667.57       0.166476E+007   574778.     
  3367.54        191454.      -0.147905E+011   3665.82       0.165787E+007   570798.     
  3399.16        191454.      -0.146441E+011   3664.05       0.165096E+007   566821.     
  3430.78        191454.      -0.144977E+011   3662.28       0.164404E+007   562844.     
  3462.41        191454.      -0.143514E+011   3660.49       0.163710E+007   558868.     
  3494.03        191454.      -0.142051E+011   3658.70       0.163013E+007   554894.     
  3525.65        191454.      -0.140588E+011   3656.89       0.162316E+007   550921.     
  3557.28        191454.      -0.139125E+011   3655.07       0.161616E+007   546950.     
  3588.90        191454.      -0.137662E+011   3653.25       0.160915E+007   542979.     
  3620.52        191454.      -0.136200E+011   3651.41       0.160210E+007   539010.     
  3652.15        191454.      -0.134737E+011   3649.56       0.159505E+007   535042.     
  3683.77        191454.      -0.133275E+011   3647.70       0.158797E+007   531075.     
  3715.39        191454.      -0.131813E+011   3645.83       0.158088E+007   527109.     
  3747.02        191454.      -0.130351E+011   3643.94       0.157377E+007   523145.     
  3778.64        191454.      -0.128889E+011   3642.05       0.156663E+007   519181.     
  3810.26        191454.      -0.127427E+011   3640.14       0.155948E+007   515219.     
  3841.88        191454.      -0.125965E+011   3638.22       0.155230E+007   511257.     
  3873.51        191454.      -0.124503E+011   3636.29       0.154510E+007   507297.     
  3905.13        191454.      -0.123042E+011   3634.35       0.153788E+007   503337.     
  3936.75        191454.      -0.121580E+011   3632.39       0.153107E+007   499379.     
  3968.38        191454.      -0.120095E+011   3630.98       0.152444E+007   495871.     
  4000.00        191454.      -0.117155E+011   3661.89       0.158100E+007   518543.     
  2766.70        203420.      -0.166164E+011   3737.02       0.188088E+007   671795.     
  2798.32        203420.      -0.164590E+011   3733.67       0.187219E+007   666199.     
  2829.95        203420.      -0.163021E+011   3730.36       0.186341E+007   660621.     
  2861.57        203420.      -0.161458E+011   3727.11       0.185465E+007   655064.     
  2893.19        203420.      -0.159899E+011   3723.90       0.184590E+007   649529.     
  2924.82        203420.      -0.158346E+011   3720.75       0.183717E+007   644022.     
  2956.44        203420.      -0.156797E+011   3717.64       0.182846E+007   638536.     
  2988.06        203420.      -0.155254E+011   3714.58       0.181977E+007   633079.     
  3019.68        203420.      -0.153715E+011   3711.57       0.181111E+007   627652.     
  3051.31        203420.      -0.152182E+011   3708.61       0.180247E+007   622257.     
  3082.93        203420.      -0.150719E+011   3707.03       0.179586E+007   618233.     
  3114.55        203420.      -0.149256E+011   3705.45       0.178925E+007   614221.     
  3146.18        203420.      -0.147794E+011   3703.86       0.178262E+007   610210.     
  3177.80        203420.      -0.146332E+011   3702.26       0.177598E+007   606200.     
  3209.42        203420.      -0.144870E+011   3700.66       0.176933E+007   602192.     
  3241.05        203420.      -0.143409E+011   3699.05       0.176266E+007   598186.     
  3272.67        203420.      -0.141948E+011   3697.42       0.175598E+007   594180.     
  3304.29        203420.      -0.140487E+011   3695.79       0.174928E+007   590176.     
  3335.92        203420.      -0.139026E+011   3694.15       0.174257E+007   586174.     
  3367.54        203420.      -0.137565E+011   3692.51       0.173584E+007   582172.     
  3399.16        203420.      -0.136105E+011   3690.85       0.172909E+007   578172.     
  3430.78        203420.      -0.134644E+011   3689.18       0.172234E+007   574174.     
  3462.41        203420.      -0.133184E+011   3687.51       0.171556E+007   570177.     
  3494.03        203420.      -0.131725E+011   3685.83       0.170877E+007   566181.     
  3525.65        203420.      -0.130265E+011   3684.13       0.170196E+007   562186.     
  3557.28        203420.      -0.128806E+011   3682.43       0.169514E+007   558193.     
  3588.90        203420.      -0.127346E+011   3680.72       0.168830E+007   554201.     
  3620.52        203420.      -0.125887E+011   3679.00       0.168144E+007   550210.     
  3652.15        203420.      -0.124429E+011   3677.27       0.167457E+007   546221.     
  3683.77        203420.      -0.122970E+011   3675.53       0.166768E+007   542233.     
  3715.39        203420.      -0.121512E+011   3673.78       0.166077E+007   538246.     
  3747.02        203420.      -0.120054E+011   3672.02       0.165385E+007   534260.     
  3778.64        203420.      -0.118285E+011   3686.50       0.167431E+007   544185.     
  3810.26        203420.      -0.116184E+011   3712.49       0.171592E+007   564368.     
  3841.88        203420.      -0.114020E+011   3734.94       0.175348E+007   581943.     
  3873.51        203420.      -0.111798E+011   3754.39       0.178766E+007   597239.     
  3905.13        203420.      -0.109526E+011   3771.25       0.181880E+007   610525.     
  3936.75        203420.      -0.107206E+011   3785.89       0.184746E+007   622022.     
  3968.38        203420.      -0.104842E+011   3798.58       0.187379E+007   631909.     
  4000.00        203420.      -0.102437E+011   3809.56       0.189818E+007   640341.     
  2766.70        215385.      -0.177232E+011   4030.00       0.239609E+007  0.103174E+007
  2798.32        215385.      -0.175242E+011   4024.53       0.238498E+007  0.102190E+007
  2829.95        215385.      -0.173284E+011   4019.33       0.237440E+007  0.101266E+007
  2861.57        215385.      -0.171354E+011   4014.35       0.236430E+007  0.100393E+007
  2893.19        215385.      -0.169448E+011   4009.58       0.235461E+007   995646.     
  2924.82        215385.      -0.149739E+011   3780.30       0.195833E+007   691162.     
  2956.44        215385.      -0.148171E+011   3777.31       0.195048E+007   685983.     
  2988.06        215385.      -0.146607E+011   3774.34       0.194261E+007   680813.     
  3019.68        215385.      -0.145047E+011   3771.40       0.193475E+007   675654.     
  3051.31        215385.      -0.143490E+011   3768.49       0.192689E+007   670508.     
  3082.93        215385.      -0.141937E+011   3765.62       0.191903E+007   665375.     
  3114.55        215385.      -0.140388E+011   3762.77       0.191117E+007   660257.     
  3146.18        215385.      -0.138842E+011   3759.96       0.190332E+007   655156.     
  3177.80        215385.      -0.137300E+011   3757.18       0.189547E+007   650072.     
  3209.42        215385.      -0.135762E+011   3754.43       0.188763E+007   645007.     
  3241.05        215385.      -0.134227E+011   3751.71       0.187981E+007   639962.     
  3272.67        215385.      -0.132695E+011   3749.03       0.187199E+007   634938.     
  3304.29        215385.      -0.131167E+011   3746.37       0.186418E+007   629936.     
  3335.92        215385.      -0.129642E+011   3743.75       0.185639E+007   624957.     
  3367.54        215385.      -0.128120E+011   3741.16       0.184861E+007   620003.     
  3399.16        215385.      -0.126602E+011   3738.60       0.184083E+007   615074.     
  3430.78        215385.      -0.125086E+011   3736.07       0.183310E+007   610171.     
  3462.41        215385.      -0.123574E+011   3733.57       0.182539E+007   605295.     
  3494.03        215385.      -0.122065E+011   3731.11       0.181766E+007   600448.     
  3525.65        215385.      -0.120559E+011   3728.67       0.180997E+007   595630.     
  3557.28        215385.      -0.118325E+011   3781.99       0.188476E+007   635610.     
  3588.90        215385.      -0.116693E+011   3798.26       0.190784E+007   648498.     
  3620.52        215385.      -0.114992E+011   3813.04       0.192947E+007   660277.     
  3652.15        215385.      -0.113227E+011   3826.44       0.194999E+007   671014.     
  3683.77        215385.      -0.111401E+011   3838.59       0.196932E+007   680775.     
  3715.39        215385.      -0.109519E+011   3849.57       0.198759E+007   689617.     
  3747.02        215385.      -0.107584E+011   3859.48       0.200490E+007   697592.     
  3778.64        215385.      -0.105598E+011   3868.40       0.202131E+007   704744.     
  3810.26        215385.      -0.103565E+011   3876.41       0.203690E+007   711113.     
  3841.88        215385.      -0.101486E+011   3883.56       0.204999E+007   716739.     
  3873.51        215385.      -0.993625E+010   3889.91       0.206588E+007   721654.     
  3905.13        215385.      -0.971970E+010   3895.53       0.207937E+007   725887.     
  3936.75        215385.      -0.949906E+010   3900.45       0.209235E+007   729466.     
  3968.38        215385.      -0.927443E+010   3904.73       0.210412E+007   732407.     
  4000.00        215385.      -0.904589E+010   3908.39       0.211670E+007   734734.     
  2766.70        227351.      -0.182314E+011   4377.08       0.294359E+007  0.140306E+007
