|6.6.6
primRef_quadrant4_1.tab                                                                             
           2
T(K)    
   1533.3000000000000     
   31.625641025641023     
          40
P(bar)  
   466667.00000000000     
   11965.820512820514     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  2513.69        562394.       0.111629E+011   4882.83       0.437746E+007  0.195654E+007
  2545.32        562394.       0.113472E+011   4879.87       0.437189E+007  0.194980E+007
  2576.95        562394.       0.115315E+011   4876.90       0.436631E+007  0.194306E+007
  2608.57        562394.       0.117158E+011   4873.93       0.436073E+007  0.193630E+007
  2640.20        562394.       0.119000E+011   4870.95       0.435514E+007  0.192954E+007
  2671.82        562394.       0.120843E+011   4867.97       0.434955E+007  0.192276E+007
  2703.45        562394.       0.122685E+011   4864.98       0.434394E+007  0.191598E+007
  2735.07        562394.       0.124527E+011   4861.98       0.433834E+007  0.190919E+007
  2766.70        562394.       0.126368E+011   4858.98       0.433272E+007  0.190238E+007
  1533.30        574359.       0.663957E+010   4985.45       0.459115E+007  0.217483E+007
  1564.93        574359.       0.682235E+010   4982.68       0.458582E+007  0.216845E+007
  1596.55        574359.       0.700527E+010   4979.91       0.458048E+007  0.216206E+007
  1628.18        574359.       0.718831E+010   4977.13       0.457513E+007  0.215566E+007
  1659.80        574359.       0.737147E+010   4974.35       0.456977E+007  0.214925E+007
  1691.43        574359.       0.755474E+010   4971.56       0.456441E+007  0.214282E+007
  1723.05        574359.       0.773810E+010   4968.76       0.455904E+007  0.213638E+007
  1754.68        574359.       0.792154E+010   4965.96       0.455366E+007  0.212993E+007
  1786.31        574359.       0.810507E+010   4963.15       0.454827E+007  0.212347E+007
  1817.93        574359.       0.828867E+010   4960.33       0.454287E+007  0.211699E+007
  1849.56        574359.       0.847234E+010   4957.51       0.453747E+007  0.211051E+007
  1881.18        574359.       0.865607E+010   4954.69       0.453206E+007  0.210401E+007
  1912.81        574359.       0.883985E+010   4951.85       0.452664E+007  0.209751E+007
  1944.43        574359.       0.902368E+010   4949.02       0.452121E+007  0.209099E+007
  1976.06        574359.       0.920755E+010   4946.17       0.451579E+007  0.208446E+007
  2007.68        574359.       0.939147E+010   4943.32       0.451034E+007  0.207792E+007
  2039.31        574359.       0.957541E+010   4940.47       0.450489E+007  0.207137E+007
  2070.94        574359.       0.975939E+010   4937.61       0.449944E+007  0.206481E+007
  2102.56        574359.       0.994339E+010   4934.75       0.449398E+007  0.205825E+007
  2134.19        574359.       0.101274E+011   4931.87       0.448851E+007  0.205167E+007
  2165.81        574359.       0.103115E+011   4929.00       0.448304E+007  0.204508E+007
  2197.44        574359.       0.104955E+011   4926.12       0.447756E+007  0.203848E+007
  2229.06        574359.       0.106796E+011   4923.23       0.447207E+007  0.203187E+007
  2260.69        574359.       0.108636E+011   4920.34       0.446658E+007  0.202525E+007
  2292.32        574359.       0.110477E+011   4917.44       0.446108E+007  0.201862E+007
  2323.94        574359.       0.112318E+011   4914.54       0.445557E+007  0.201199E+007
  2355.57        574359.       0.114159E+011   4911.63       0.445006E+007  0.200534E+007
  2387.19        574359.       0.116000E+011   4908.72       0.444454E+007  0.199868E+007
  2418.82        574359.       0.117841E+011   4905.80       0.443902E+007  0.199202E+007
  2450.44        574359.       0.119681E+011   4902.88       0.443349E+007  0.198534E+007
  2482.07        574359.       0.121522E+011   4899.95       0.442795E+007  0.197865E+007
  2513.69        574359.       0.123363E+011   4897.01       0.442241E+007  0.197196E+007
  2545.32        574359.       0.125203E+011   4894.07       0.441683E+007  0.196525E+007
  2576.95        574359.       0.127043E+011   4891.13       0.441131E+007  0.195854E+007
  2608.57        574359.       0.128884E+011   4888.18       0.440575E+007  0.195182E+007
  2640.20        574359.       0.130723E+011   4885.23       0.440018E+007  0.194508E+007
  2671.82        574359.       0.132563E+011   4882.27       0.439461E+007  0.193834E+007
  2703.45        574359.       0.134403E+011   4879.30       0.438903E+007  0.193159E+007
  2735.07        574359.       0.136242E+011   4876.33       0.438344E+007  0.192483E+007
  2766.70        574359.       0.138081E+011   4873.35       0.437786E+007  0.191806E+007
  1533.30        586325.       0.782362E+010   4998.87       0.463540E+007  0.218929E+007
  1564.93        586325.       0.800617E+010   4996.12       0.463009E+007  0.218294E+007
  1596.55        586325.       0.818886E+010   4993.37       0.462477E+007  0.217657E+007
  1628.18        586325.       0.837168E+010   4990.61       0.461944E+007  0.217020E+007
  1659.80        586325.       0.855461E+010   4987.85       0.461410E+007  0.216381E+007
  1691.43        586325.       0.873765E+010   4985.08       0.460875E+007  0.215741E+007
  1723.05        586325.       0.892078E+010   4982.30       0.460340E+007  0.215099E+007
  1754.68        586325.       0.910401E+010   4979.52       0.459804E+007  0.214457E+007
  1786.31        586325.       0.928731E+010   4976.73       0.459267E+007  0.213813E+007
  1817.93        586325.       0.947069E+010   4973.93       0.458729E+007  0.213169E+007
  1849.56        586325.       0.965413E+010   4971.13       0.458190E+007  0.212523E+007
  1881.18        586325.       0.983763E+010   4968.33       0.457652E+007  0.211876E+007
  1912.81        586325.       0.100212E+011   4965.52       0.457111E+007  0.211228E+007
  1944.43        586325.       0.102048E+011   4962.70       0.456570E+007  0.210579E+007
  1976.06        586325.       0.103884E+011   4959.88       0.456029E+007  0.209929E+007
  2007.68        586325.       0.105721E+011   4957.05       0.455487E+007  0.209278E+007
  2039.31        586325.       0.107558E+011   4954.21       0.454944E+007  0.208626E+007
  2070.94        586325.       0.109396E+011   4951.37       0.454401E+007  0.207972E+007
  2102.56        586325.       0.111234E+011   4948.53       0.453857E+007  0.207318E+007
  2134.19        586325.       0.113071E+011   4945.68       0.453312E+007  0.206663E+007
  2165.81        586325.       0.114910E+011   4942.83       0.452766E+007  0.206007E+007
  2197.44        586325.       0.116748E+011   4939.97       0.452220E+007  0.205350E+007
  2229.06        586325.       0.118586E+011   4937.10       0.451674E+007  0.204692E+007
  2260.69        586325.       0.120425E+011   4934.23       0.451127E+007  0.204033E+007
  2292.32        586325.       0.122263E+011   4931.36       0.450579E+007  0.203373E+007
  2323.94        586325.       0.124102E+011   4928.47       0.450030E+007  0.202712E+007
  2355.57        586325.       0.125940E+011   4925.59       0.449481E+007  0.202050E+007
  2387.19        586325.       0.127779E+011   4922.70       0.448931E+007  0.201388E+007
  2418.82        586325.       0.129617E+011   4919.80       0.448391E+007  0.200724E+007
  2450.44        586325.       0.131455E+011   4916.90       0.447830E+007  0.200059E+007
  2482.07        586325.       0.133294E+011   4913.99       0.447278E+007  0.199394E+007
  2513.69        586325.       0.135132E+011   4911.08       0.446726E+007  0.198727E+007
  2545.32        586325.       0.136970E+011   4908.17       0.446174E+007  0.198060E+007
  2576.95        586325.       0.138808E+011   4905.24       0.445620E+007  0.197391E+007
  2608.57        586325.       0.140646E+011   4902.32       0.445066E+007  0.196722E+007
  2640.20        586325.       0.142483E+011   4899.39       0.444512E+007  0.196052E+007
  2671.82        586325.       0.144320E+011   4896.45       0.443957E+007  0.195381E+007
  2703.45        586325.       0.146158E+011   4893.51       0.443401E+007  0.194709E+007
  2735.07        586325.       0.147995E+011   4890.56       0.442845E+007  0.194036E+007
  2766.70        586325.       0.149831E+011   4887.61       0.442288E+007  0.193362E+007
  1533.30        598291.       0.901093E+010   5012.19       0.467957E+007  0.220365E+007
  1564.93        598291.       0.919327E+010   5009.46       0.467428E+007  0.219733E+007
  1596.55        598291.       0.937574E+010   5006.73       0.466897E+007  0.219099E+007
  1628.18        598291.       0.955834E+010   5003.99       0.466366E+007  0.218464E+007
  1659.80        598291.       0.974106E+010   5001.25       0.465834E+007  0.217828E+007
  1691.43        598291.       0.992388E+010   4998.50       0.465301E+007  0.217190E+007
  1723.05        598291.       0.101068E+011   4995.74       0.464768E+007  0.216551E+007
  1754.68        598291.       0.102898E+011   4992.98       0.464236E+007  0.215911E+007
  1786.31        598291.       0.104729E+011   4990.21       0.463698E+007  0.215270E+007
  1817.93        598291.       0.106560E+011   4987.43       0.463162E+007  0.214628E+007
  1849.56        598291.       0.108393E+011   4984.65       0.462625E+007  0.213985E+007
  1881.18        598291.       0.110225E+011   4981.86       0.462088E+007  0.213341E+007
  1912.81        598291.       0.112059E+011   4979.07       0.461550E+007  0.212696E+007
  1944.43        598291.       0.113893E+011   4976.28       0.461011E+007  0.212049E+007
  1976.06        598291.       0.115727E+011   4973.47       0.460471E+007  0.211402E+007
  2007.68        598291.       0.117562E+011   4970.67       0.459931E+007  0.210753E+007
  2039.31        598291.       0.119397E+011   4967.85       0.459390E+007  0.210104E+007
  2070.94        598291.       0.121232E+011   4965.03       0.458849E+007  0.209454E+007
  2102.56        598291.       0.123067E+011   4962.21       0.458307E+007  0.208802E+007
  2134.19        598291.       0.124903E+011   4959.38       0.457764E+007  0.208150E+007
  2165.81        598291.       0.126739E+011   4956.55       0.457220E+007  0.207497E+007
  2197.44        598291.       0.128575E+011   4953.71       0.456676E+007  0.206842E+007
  2229.06        598291.       0.130411E+011   4950.86       0.456132E+007  0.206187E+007
  2260.69        598291.       0.132247E+011   4948.02       0.455586E+007  0.205531E+007
  2292.32        598291.       0.134084E+011   4945.16       0.455042E+007  0.204874E+007
  2323.94        598291.       0.135920E+011   4942.30       0.454494E+007  0.204216E+007
  2355.57        598291.       0.137756E+011   4939.44       0.453947E+007  0.203557E+007
  2387.19        598291.       0.139592E+011   4936.57       0.453399E+007  0.202897E+007
  2418.82        598291.       0.141429E+011   4933.69       0.452851E+007  0.202236E+007
  2450.44        598291.       0.143265E+011   4930.81       0.452302E+007  0.201574E+007
  2482.07        598291.       0.145101E+011   4927.93       0.451752E+007  0.200912E+007
  2513.69        598291.       0.146936E+011   4925.04       0.451202E+007  0.200248E+007
  2545.32        598291.       0.148772E+011   4922.14       0.450652E+007  0.199583E+007
  2576.95        598291.       0.150608E+011   4919.25       0.450100E+007  0.198918E+007
  2608.57        598291.       0.152443E+011   4916.34       0.449548E+007  0.198252E+007
  2640.20        598291.       0.154279E+011   4913.43       0.448996E+007  0.197584E+007
  2671.82        598291.       0.156114E+011   4910.52       0.448443E+007  0.196916E+007
  2703.45        598291.       0.157948E+011   4907.60       0.447890E+007  0.196247E+007
  2735.07        598291.       0.159783E+011   4904.67       0.447335E+007  0.195577E+007
  2766.70        598291.       0.161617E+011   4901.74       0.446781E+007  0.194906E+007
  1533.30        610257.       0.102015E+011   5025.42       0.472366E+007  0.221794E+007
  1564.93        610257.       0.103836E+011   5022.71       0.471838E+007  0.221163E+007
  1596.55        610257.       0.105659E+011   5020.00       0.471310E+007  0.220532E+007
  1628.18        610257.       0.107482E+011   5017.28       0.470781E+007  0.219899E+007
  1659.80        610257.       0.109307E+011   5014.55       0.470250E+007  0.219266E+007
  1691.43        610257.       0.111134E+011   5011.82       0.469719E+007  0.218631E+007
  1723.05        610257.       0.112961E+011   5009.08       0.469187E+007  0.217994E+007
  1754.68        610257.       0.114789E+011   5006.34       0.468655E+007  0.217357E+007
  1786.31        610257.       0.116617E+011   5003.59       0.468121E+007  0.216719E+007
  1817.93        610257.       0.118447E+011   5000.83       0.467587E+007  0.216079E+007
  1849.56        610257.       0.120277E+011   4998.07       0.467052E+007  0.215438E+007
  1881.18        610257.       0.122108E+011   4995.30       0.466517E+007  0.214797E+007
  1912.81        610257.       0.123939E+011   4992.53       0.465980E+007  0.214154E+007
  1944.43        610257.       0.125771E+011   4989.75       0.465443E+007  0.213510E+007
  1976.06        610257.       0.127603E+011   4986.97       0.464905E+007  0.212866E+007
  2007.68        610257.       0.129435E+011   4984.18       0.464367E+007  0.212220E+007
  2039.31        610257.       0.131268E+011   4981.39       0.463828E+007  0.211573E+007
  2070.94        610257.       0.133101E+011   4978.59       0.463288E+007  0.210925E+007
  2102.56        610257.       0.134935E+011   4975.79       0.462748E+007  0.210277E+007
  2134.19        610257.       0.136768E+011   4972.98       0.462207E+007  0.209627E+007
  2165.81        610257.       0.138602E+011   4970.17       0.461666E+007  0.208976E+007
  2197.44        610257.       0.140436E+011   4967.35       0.461123E+007  0.208325E+007
  2229.06        610257.       0.142270E+011   4964.52       0.460581E+007  0.207672E+007
  2260.69        610257.       0.144104E+011   4961.69       0.460037E+007  0.207019E+007
  2292.32        610257.       0.145938E+011   4958.86       0.459493E+007  0.206364E+007
  2323.94        610257.       0.147772E+011   4956.02       0.458948E+007  0.205709E+007
  2355.57        610257.       0.149606E+011   4953.18       0.458403E+007  0.205053E+007
  2387.19        610257.       0.151440E+011   4950.33       0.457858E+007  0.204396E+007
  2418.82        610257.       0.153274E+011   4947.48       0.457311E+007  0.203738E+007
  2450.44        610257.       0.155108E+011   4944.62       0.456764E+007  0.203079E+007
  2482.07        610257.       0.156942E+011   4941.76       0.456217E+007  0.202419E+007
  2513.69        610257.       0.158776E+011   4938.89       0.455669E+007  0.201758E+007
  2545.32        610257.       0.160609E+011   4936.01       0.455120E+007  0.201097E+007
  2576.95        610257.       0.162443E+011   4933.14       0.454574E+007  0.200434E+007
  2608.57        610257.       0.164276E+011   4930.25       0.454021E+007  0.199771E+007
  2640.20        610257.       0.166109E+011   4927.37       0.453471E+007  0.199106E+007
  2671.82        610257.       0.167942E+011   4924.47       0.452920E+007  0.198441E+007
  2703.45        610257.       0.169774E+011   4921.58       0.452369E+007  0.197775E+007
  2735.07        610257.       0.171607E+011   4918.67       0.451817E+007  0.197108E+007
  2766.70        610257.       0.173439E+011   4915.77       0.451264E+007  0.196440E+007
  1533.30        622223.       0.113952E+011   5038.55       0.476768E+007  0.223213E+007
  1564.93        622223.       0.115771E+011   5035.86       0.476242E+007  0.222585E+007
  1596.55        622223.       0.117591E+011   5033.17       0.475715E+007  0.221956E+007
  1628.18        622223.       0.119413E+011   5030.47       0.475187E+007  0.221326E+007
  1659.80        622223.       0.121236E+011   5027.76       0.474659E+007  0.220695E+007
  1691.43        622223.       0.123060E+011   5025.04       0.474130E+007  0.220062E+007
  1723.05        622223.       0.124885E+011   5022.32       0.473599E+007  0.219429E+007
  1754.68        622223.       0.126711E+011   5019.60       0.473068E+007  0.218794E+007
  1786.31        622223.       0.128538E+011   5016.87       0.472537E+007  0.218158E+007
  1817.93        622223.       0.130366E+011   5014.13       0.472004E+007  0.217521E+007
  1849.56        622223.       0.132194E+011   5011.39       0.471471E+007  0.216883E+007
  1881.18        622223.       0.134022E+011   5008.64       0.470937E+007  0.216243E+007
  1912.81        622223.       0.135852E+011   5005.89       0.470402E+007  0.215603E+007
  1944.43        622223.       0.137681E+011   5003.13       0.469867E+007  0.214962E+007
  1976.06        622223.       0.139511E+011   5000.37       0.469331E+007  0.214320E+007
  2007.68        622223.       0.141342E+011   4997.60       0.468795E+007  0.213677E+007
  2039.31        622223.       0.143173E+011   4994.83       0.468257E+007  0.213033E+007
  2070.94        622223.       0.145004E+011   4992.05       0.467720E+007  0.212387E+007
  2102.56        622223.       0.146835E+011   4989.26       0.467186E+007  0.211741E+007
  2134.19        622223.       0.148667E+011   4986.48       0.466643E+007  0.211094E+007
  2165.81        622223.       0.150498E+011   4983.68       0.466102E+007  0.210446E+007
  2197.44        622223.       0.152330E+011   4980.88       0.465562E+007  0.209797E+007
  2229.06        622223.       0.154162E+011   4978.08       0.465021E+007  0.209148E+007
  2260.69        622223.       0.155994E+011   4975.27       0.464479E+007  0.208497E+007
  2292.32        622223.       0.157826E+011   4972.46       0.463937E+007  0.207845E+007
  2323.94        622223.       0.159658E+011   4969.64       0.463395E+007  0.207193E+007
  2355.57        622223.       0.161490E+011   4966.82       0.462851E+007  0.206539E+007
  2387.19        622223.       0.163322E+011   4963.99       0.462308E+007  0.205885E+007
  2418.82        622223.       0.165154E+011   4961.16       0.461763E+007  0.205229E+007
  2450.44        622223.       0.166986E+011   4958.32       0.461218E+007  0.204573E+007
  2482.07        622223.       0.168818E+011   4955.48       0.460673E+007  0.203916E+007
  2513.69        622223.       0.170649E+011   4952.63       0.460124E+007  0.203258E+007
  2545.32        622223.       0.172481E+011   4949.78       0.459580E+007  0.202600E+007
  2576.95        622223.       0.174312E+011   4946.92       0.459033E+007  0.201940E+007
  2608.57        622223.       0.176143E+011   4944.06       0.458485E+007  0.201279E+007
  2640.20        622223.       0.177974E+011   4941.19       0.457937E+007  0.200618E+007
  2671.82        622223.       0.179805E+011   4938.32       0.457388E+007  0.199955E+007
  2703.45        622223.       0.181635E+011   4935.44       0.456838E+007  0.199292E+007
  2735.07        622223.       0.183465E+011   4932.56       0.456288E+007  0.198628E+007
  2766.70        622223.       0.185295E+011   4929.68       0.455738E+007  0.197963E+007
  1533.30        634188.       0.125920E+011   5051.60       0.481162E+007  0.224624E+007
  1564.93        634188.       0.127737E+011   5048.92       0.480638E+007  0.223999E+007
  1596.55        634188.       0.129555E+011   5046.25       0.480113E+007  0.223372E+007
  1628.18        634188.       0.131375E+011   5043.56       0.479587E+007  0.222744E+007
  1659.80        634188.       0.133196E+011   5040.87       0.479060E+007  0.222115E+007
  1691.43        634188.       0.135019E+011   5038.18       0.478532E+007  0.221485E+007
  1723.05        634188.       0.136842E+011   5035.48       0.478003E+007  0.220854E+007
  1754.68        634188.       0.138666E+011   5032.77       0.477474E+007  0.220222E+007
  1786.31        634188.       0.140490E+011   5030.06       0.476944E+007  0.219588E+007
  1817.93        634188.       0.142316E+011   5027.34       0.476413E+007  0.218953E+007
  1849.56        634188.       0.144142E+011   5024.62       0.475882E+007  0.218318E+007
  1881.18        634188.       0.145969E+011   5021.89       0.475350E+007  0.217681E+007
  1912.81        634188.       0.147796E+011   5019.15       0.474817E+007  0.217044E+007
  1944.43        634188.       0.149624E+011   5016.41       0.474283E+007  0.216405E+007
  1976.06        634188.       0.151452E+011   5013.67       0.473749E+007  0.215765E+007
  2007.68        634188.       0.153281E+011   5010.92       0.473214E+007  0.215125E+007
  2039.31        634188.       0.155109E+011   5008.16       0.472679E+007  0.214483E+007
  2070.94        634188.       0.156939E+011   5005.41       0.472143E+007  0.213840E+007
  2102.56        634188.       0.158768E+011   5002.64       0.471606E+007  0.213197E+007
  2134.19        634188.       0.160598E+011   4999.87       0.471069E+007  0.212552E+007
  2165.81        634188.       0.162427E+011   4997.10       0.470531E+007  0.211907E+007
  2197.44        634188.       0.164257E+011   4994.32       0.469992E+007  0.211261E+007
  2229.06        634188.       0.166087E+011   4991.53       0.469453E+007  0.210613E+007
  2260.69        634188.       0.167917E+011   4988.75       0.468913E+007  0.209965E+007
  2292.32        634188.       0.169747E+011   4985.95       0.468373E+007  0.209316E+007
  2323.94        634188.       0.171577E+011   4983.15       0.467832E+007  0.208666E+007
  2355.57        634188.       0.173407E+011   4980.35       0.467291E+007  0.208016E+007
  2387.19        634188.       0.175237E+011   4977.54       0.466749E+007  0.207364E+007
  2418.82        634188.       0.177067E+011   4974.73       0.466206E+007  0.206711E+007
  2450.44        634188.       0.178897E+011   4971.91       0.465663E+007  0.206058E+007
  2482.07        634188.       0.180727E+011   4969.09       0.465120E+007  0.205404E+007
  2513.69        634188.       0.182556E+011   4966.26       0.464575E+007  0.204748E+007
  2545.32        634188.       0.184386E+011   4963.43       0.464031E+007  0.204092E+007
  2576.95        634188.       0.186215E+011   4960.60       0.463485E+007  0.203435E+007
  2608.57        634188.       0.188044E+011   4957.76       0.462940E+007  0.202778E+007
  2640.20        634188.       0.189873E+011   4954.91       0.462393E+007  0.202119E+007
  2671.82        634188.       0.191701E+011   4952.06       0.461846E+007  0.201460E+007
  2703.45        634188.       0.193530E+011   4949.21       0.461299E+007  0.200799E+007
  2735.07        634188.       0.195358E+011   4946.35       0.460738E+007  0.200138E+007
  2766.70        634188.       0.197186E+011   4943.48       0.460202E+007  0.199476E+007
  1533.30        646154.       0.137918E+011   5064.55       0.485549E+007  0.226027E+007
  1564.93        646154.       0.139734E+011   5061.89       0.485026E+007  0.225404E+007
  1596.55        646154.       0.141550E+011   5059.23       0.484503E+007  0.224779E+007
  1628.18        646154.       0.143368E+011   5056.57       0.483978E+007  0.224154E+007
  1659.80        646154.       0.145187E+011   5053.90       0.483453E+007  0.223527E+007
  1691.43        646154.       0.147008E+011   5051.22       0.482927E+007  0.222900E+007
  1723.05        646154.       0.148829E+011   5048.53       0.482400E+007  0.222271E+007
  1754.68        646154.       0.150651E+011   5045.85       0.481872E+007  0.221641E+007
  1786.31        646154.       0.152474E+011   5043.15       0.481344E+007  0.221010E+007
  1817.93        646154.       0.154298E+011   5040.45       0.480815E+007  0.220378E+007
  1849.56        646154.       0.156122E+011   5037.75       0.480285E+007  0.219744E+007
  1881.18        646154.       0.157947E+011   5035.04       0.479755E+007  0.219110E+007
  1912.81        646154.       0.159772E+011   5032.32       0.479223E+007  0.218475E+007
  1944.43        646154.       0.161598E+011   5029.60       0.478692E+007  0.217839E+007
  1976.06        646154.       0.163424E+011   5026.87       0.478159E+007  0.217201E+007
  2007.68        646154.       0.165251E+011   5024.14       0.477626E+007  0.216563E+007
  2039.31        646154.       0.167078E+011   5021.41       0.477092E+007  0.215924E+007
  2070.94        646154.       0.168905E+011   5018.67       0.476558E+007  0.215284E+007
  2102.56        646154.       0.170733E+011   5015.92       0.476023E+007  0.214643E+007
  2134.19        646154.       0.172560E+011   5013.17       0.475487E+007  0.214001E+007
  2165.81        646154.       0.174388E+011   5010.42       0.474951E+007  0.213358E+007
  2197.44        646154.       0.176216E+011   5007.66       0.474414E+007  0.212715E+007
  2229.06        646154.       0.178044E+011   5004.89       0.473877E+007  0.212070E+007
  2260.69        646154.       0.179872E+011   5002.12       0.473339E+007  0.211424E+007
  2292.32        646154.       0.181700E+011   4999.35       0.472800E+007  0.210778E+007
  2323.94        646154.       0.183529E+011   4996.57       0.472269E+007  0.210131E+007
  2355.57        646154.       0.185357E+011   4993.79       0.471722E+007  0.209483E+007
  2387.19        646154.       0.187185E+011   4991.00       0.471182E+007  0.208834E+007
  2418.82        646154.       0.189013E+011   4988.20       0.470641E+007  0.208184E+007
  2450.44        646154.       0.190841E+011   4985.41       0.470100E+007  0.207533E+007
  2482.07        646154.       0.192668E+011   4982.60       0.469558E+007  0.206881E+007
  2513.69        646154.       0.194496E+011   4979.80       0.469016E+007  0.206229E+007
  2545.32        646154.       0.196323E+011   4976.99       0.468473E+007  0.205575E+007
  2576.95        646154.       0.198151E+011   4974.17       0.467929E+007  0.204921E+007
  2608.57        646154.       0.199978E+011   4971.35       0.467385E+007  0.204266E+007
  2640.20        646154.       0.201805E+011   4968.53       0.466841E+007  0.203610E+007
  2671.82        646154.       0.203631E+011   4965.70       0.466296E+007  0.202953E+007
  2703.45        646154.       0.205458E+011   4962.86       0.465751E+007  0.202296E+007
  2735.07        646154.       0.207284E+011   4960.02       0.465205E+007  0.201637E+007
  2766.70        646154.       0.209110E+011   4957.18       0.464658E+007  0.200978E+007
  1533.30        658120.       0.149947E+011   5077.41       0.489929E+007  0.227421E+007
  1564.93        658120.       0.151760E+011   5074.78       0.489408E+007  0.226800E+007
  1596.55        658120.       0.153575E+011   5072.13       0.488886E+007  0.226179E+007
  1628.18        658120.       0.155391E+011   5069.48       0.488363E+007  0.225555E+007
  1659.80        658120.       0.157209E+011   5066.83       0.487839E+007  0.224931E+007
  1691.43        658120.       0.159027E+011   5064.17       0.487315E+007  0.224306E+007
  1723.05        658120.       0.160847E+011   5061.50       0.486789E+007  0.223679E+007
  1754.68        658120.       0.162667E+011   5058.83       0.486263E+007  0.223052E+007
  1786.31        658120.       0.164488E+011   5056.16       0.485737E+007  0.222423E+007
  1817.93        658120.       0.166310E+011   5053.47       0.485209E+007  0.221793E+007
  1849.56        658120.       0.168132E+011   5050.79       0.484681E+007  0.221162E+007
  1881.18        658120.       0.169955E+011   5048.09       0.484152E+007  0.220530E+007
  1912.81        658120.       0.171779E+011   5045.40       0.483622E+007  0.219898E+007
  1944.43        658120.       0.173603E+011   5042.69       0.483092E+007  0.219264E+007
  1976.06        658120.       0.175427E+011   5039.99       0.482561E+007  0.218629E+007
  2007.68        658120.       0.177252E+011   5037.27       0.482030E+007  0.217993E+007
  2039.31        658120.       0.179078E+011   5034.56       0.481498E+007  0.217357E+007
  2070.94        658120.       0.180903E+011   5031.83       0.480965E+007  0.216719E+007
  2102.56        658120.       0.182729E+011   5029.11       0.480432E+007  0.216080E+007
  2134.19        658120.       0.184554E+011   5026.37       0.479898E+007  0.215441E+007
  2165.81        658120.       0.186380E+011   5023.64       0.479363E+007  0.214801E+007
  2197.44        658120.       0.188207E+011   5020.90       0.478828E+007  0.214159E+007
  2229.06        658120.       0.190033E+011   5018.15       0.478293E+007  0.213517E+007
  2260.69        658120.       0.191859E+011   5015.40       0.477756E+007  0.212874E+007
  2292.32        658120.       0.193685E+011   5012.65       0.477220E+007  0.212230E+007
  2323.94        658120.       0.195512E+011   5009.89       0.476682E+007  0.211586E+007
  2355.57        658120.       0.197338E+011   5007.12       0.476144E+007  0.210940E+007
  2387.19        658120.       0.199164E+011   5004.35       0.475606E+007  0.210294E+007
  2418.82        658120.       0.200990E+011   5001.58       0.475067E+007  0.209646E+007
  2450.44        658120.       0.202816E+011   4998.80       0.474528E+007  0.208998E+007
  2482.07        658120.       0.204642E+011   4996.02       0.473988E+007  0.208349E+007
  2513.69        658120.       0.206468E+011   4993.23       0.473447E+007  0.207699E+007
  2545.32        658120.       0.208293E+011   4990.44       0.472906E+007  0.207049E+007
  2576.95        658120.       0.210119E+011   4987.64       0.472365E+007  0.206397E+007
  2608.57        658120.       0.211944E+011   4984.84       0.471823E+007  0.205745E+007
  2640.20        658120.       0.213769E+011   4982.04       0.471280E+007  0.205092E+007
  2671.82        658120.       0.215594E+011   4979.23       0.470737E+007  0.204438E+007
  2703.45        658120.       0.217418E+011   4976.41       0.470194E+007  0.203783E+007
  2735.07        658120.       0.219242E+011   4973.60       0.469649E+007  0.203127E+007
  2766.70        658120.       0.221066E+011   4970.77       0.469105E+007  0.202470E+007
  1533.30        670086.       0.162005E+011   5090.19       0.494301E+007  0.228807E+007
  1564.93        670086.       0.163817E+011   5087.57       0.493782E+007  0.228189E+007
  1596.55        670086.       0.165630E+011   5084.94       0.493261E+007  0.227569E+007
  1628.18        670086.       0.167444E+011   5082.31       0.492740E+007  0.226949E+007
  1659.80        670086.       0.169260E+011   5079.67       0.492218E+007  0.226327E+007
  1691.43        670086.       0.171077E+011   5077.03       0.491695E+007  0.225704E+007
  1723.05        670086.       0.172894E+011   5074.38       0.491171E+007  0.225079E+007
  1754.68        670086.       0.174713E+011   5071.73       0.490647E+007  0.224454E+007
  1786.31        670086.       0.176532E+011   5069.07       0.490121E+007  0.223828E+007
  1817.93        670086.       0.178352E+011   5066.41       0.489596E+007  0.223200E+007
  1849.56        670086.       0.180173E+011   5063.74       0.489069E+007  0.222572E+007
  1881.18        670086.       0.181994E+011   5061.06       0.488542E+007  0.221942E+007
  1912.81        670086.       0.183816E+011   5058.38       0.488014E+007  0.221312E+007
  1944.43        670086.       0.185639E+011   5055.70       0.487485E+007  0.220680E+007
  1976.06        670086.       0.187461E+011   5053.01       0.486956E+007  0.220048E+007
  2007.68        670086.       0.189284E+011   5050.31       0.486426E+007  0.219415E+007
  2039.31        670086.       0.191108E+011   5047.61       0.485896E+007  0.218780E+007
  2070.94        670086.       0.192931E+011   5044.91       0.485365E+007  0.218145E+007
  2102.56        670086.       0.194755E+011   5042.20       0.484833E+007  0.217509E+007
  2134.19        670086.       0.196579E+011   5039.49       0.484301E+007  0.216872E+007
  2165.81        670086.       0.198404E+011   5036.77       0.483768E+007  0.216234E+007
  2197.44        670086.       0.200228E+011   5034.04       0.483234E+007  0.215595E+007
  2229.06        670086.       0.202053E+011   5031.32       0.482700E+007  0.214956E+007
  2260.69        670086.       0.203877E+011   5028.58       0.482166E+007  0.214315E+007
  2292.32        670086.       0.205702E+011   5025.85       0.481631E+007  0.213674E+007
  2323.94        670086.       0.207526E+011   5023.11       0.481095E+007  0.213032E+007
